id	filename	md5	size	state
af504408-ea26-4d0e-9637-a5e8e8ad194f	1da49483-5cea-4652-8357-e8fba5f77268.FPKM.txt.gz	3d326a2fe60be22a5e5abb4f2fa00ebe	501924	released
fe594e59-5a01-41fb-9aa4-94655a9bb5b9	1edd3b8b-2a9c-43f9-a20e-ca564a37d3aa.FPKM.txt.gz	5c8a2113f820771ce673c34e5f8463d0	501099	released
40cf4763-33ea-4f14-aa32-4a97e48bd237	8ff70f54-8735-40b1-a556-b96e8889cc0f.FPKM.txt.gz	753f0bc18f2837c73dbe18c918a162e8	521703	released
6cbb8e23-13d9-48e1-9231-4d7e606cf681	9b080ec7-d075-42a6-b6b5-ba57e2791fc7.FPKM.txt.gz	e00820ca61e04dcf60b3087f6bc00e6b	539660	released
1b07c130-292f-4ca1-bc71-95f5e35229ea	42ea1b79-764b-4c43-a53f-90678d27fbcc.FPKM.txt.gz	8c70159e415f3ae014fce8d924a7613c	537222	released
7c2fdd79-2e3f-4f9c-8119-f8744f872a66	4f77a97a-1b60-45cc-8dce-91b47d76a460.FPKM.txt.gz	742404153167aef165b0f735b4d69747	537356	released
fa339c22-6051-43db-8d29-3531548219f2	5e010a9a-7f65-434b-ae4c-43948461187c.FPKM.txt.gz	6a71f57861fdca0187cb996c2d1693bf	531213	released
ee8ad66f-59e5-413c-9d54-f62f125945c1	a25de25d-8676-4765-a4f9-04b777afccca.FPKM.txt.gz	b8934a2eae40a3e3248f2075409f4031	518076	released
3b39efbf-a0b9-4437-a721-6d780dddcbe5	836818ee-32d4-4dad-961a-f38fafb20cc3.FPKM.txt.gz	a107fe560b64adffcbe369964aa2c2d9	519784	released
d7ebd61e-86a0-4bf0-8cff-3a1d1874af4b	7b775f53-89eb-4acd-899f-2c5fc398ca9a.FPKM.txt.gz	5bc582e9fdf8050d94d769cf99a4ce79	525135	released
0f0608cf-9290-4a72-93ce-0049521ebd49	6f8c77f2-67de-411d-a03d-5fef3216b71b.FPKM.txt.gz	e954a3f8a7a0c279c92f90c67ab008ab	512477	released
f66788fa-58c5-461e-aad7-2fb4023f6660	cde68293-df99-4411-a897-f1b284fc5f8a.FPKM.txt.gz	e5f4c79ab42926033e3a1eaac55e0d8c	515388	released
a766a727-29f4-42f0-b534-e3abe3f4c3d6	5a7f277a-28b9-403b-959b-51e4b024084b.FPKM.txt.gz	50218387881f862b756085e55203ea79	527114	released
03918b49-fbf1-4d13-96b1-09924188c6d2	dc55b4b9-f3e6-4772-8421-26b04b750716.FPKM.txt.gz	110bedbc4b9505e84bb2ade7aeb4ea39	517288	released
ad29ac56-bf18-4525-92ea-c0015a63a7f6	3a238e45-6725-42d4-9ccb-378c0a198080.FPKM.txt.gz	2640ddcc4054b09dc91665041ed65eed	528859	released
00314416-31db-41a3-8264-ef7bcd3279af	6b1c72e9-ed03-4c02-91f6-cda07c1f9e49.FPKM.txt.gz	3b7d48cc1b21cbeeb60c63ea4c9e5e09	545002	released
5d581b48-477b-488c-800c-3e7c2a2c7998	9f78aa72-143a-4277-bfdf-e1677822f8b7.FPKM.txt.gz	f23a1acd9a16a39d0b026b43ae05f500	531243	released
788d2537-a8c1-49e6-80bb-299d283b2099	17112e14-d73c-4cb1-9cba-d0ebbdfea020.FPKM.txt.gz	c539916296fd3ff25bbe42ed8f8dbbea	519583	released
c055a6aa-f0f9-4e6e-8733-ecdd0c533a4e	fa77c95f-1ec9-439f-81bd-7ec7a62ecbe0.FPKM.txt.gz	27871df12b55b9026fd8c3ee75a9f936	517020	released
ffd2821a-f7d2-4ca6-8584-2d20a85c92d3	7d079b75-6da9-4e35-b0b0-7dbc68fbf0d0.FPKM.txt.gz	90b26976b7c9880fd7611d56ff1b1295	543298	released
43ed092c-c187-410f-a404-12bea37963a0	b7f4d8a5-5d3b-4995-9ff4-a3298ca82f0e.FPKM.txt.gz	15ac9e61c284f98e0fb637a7a65b8f69	512133	released
